id,added,edited,beerdb_id,name,country,origin_state,origin_city,production,url,description,latitude,longitude,accuracy,image
1081,2013-07-08 23:33:56.555869+00:00,2013-07-08 23:33:56.599627+00:00,,Rowland's Calumet Brewery,USA,Wisconsin,Chilton,,http://rowlandsbrewery.com/,,44.0291,-88.162899999999993,interpolated,
1082,2013-07-08 23:33:56.641531+00:00,2013-07-08 23:33:56.661255+00:00,,Roy Pitz Brewing Company,USA,Pennsylvania,Chambersburg,,http://roypitz.com/,,39.939,-77.656599999999997,interpolated,
1083,2013-07-08 23:33:56.717462+00:00,2013-07-08 23:33:56.745459+00:00,,Rubicon Brewing,USA,California,Sacramento,,,,38.573099999999997,-121.48099999999999,rooftop,
1084,2013-07-08 23:33:56.758565+00:00,2013-07-08 23:33:56.771435+00:00,,Ruppaner-Brauerei,DEU,Baden-Wrttemberg,Konstanz,,,,47.685499999999998,9.2080000000000002,rooftop,
1085,2013-07-08 23:33:56.798070+00:00,2013-07-08 23:33:56.838118+00:00,,Rush River Brewing,USA,Wisconsin,River Falls,,,,44.8902,-92.637799999999999,interpolated,
1086,2013-07-08 23:33:56.868791+00:00,2013-07-08 23:33:56.872266+00:00,,Russell Brewing,CAN,British Columbia,Surrey,,,,,,,
1087,2013-07-08 23:33:56.890868+00:00,2013-07-08 23:33:56.918044+00:00,,Russian River Brewing,USA,California,Santa Rosa,,http://www.russianriverbrewing.com/,"At Russian River Brewing Company we focus on traditional aggressively hopped California style ales, Belgian style ales, and barrel aged beers. We brew a full line up of ales and lagers for our pub and for limited distribution.",38.441800000000001,-122.712,rooftop,
1088,2013-07-08 23:33:56.968748+00:00,2013-07-08 23:33:56.972937+00:00,,S.A. Damm,ESP,,Barcelona,,http://www.estrelladamm.es/,,41.387900000000002,2.1699000000000002,approximate,
1089,2013-07-08 23:33:56.994818+00:00,2013-07-08 23:33:57.041826+00:00,,SA Brain & Co. Ltd.,GBR,Wales,Cardiff,,,,51.473599999999998,-3.1789999999999998,geometric_center,
1090,2013-07-08 23:33:57.090008+00:00,2013-07-08 23:33:57.099967+00:00,,"Sabmiller India,",IND,Karnataka,Bangalore,,http://www.sabmiller.in/,"If you are contacting SABMiller India with a question, then please feel free to find the answer to your question by contacting us.",12.968299999999999,77.656999999999996,approximate,
1091,2013-07-08 23:33:57.119180+00:00,2013-07-08 23:33:57.161506+00:00,,Sacramento Brewing Company,USA,California,Sacramento,,http://sacbrew.blogspot.com/,,38.619100000000003,-121.40000000000001,interpolated,
1092,2013-07-08 23:33:57.196996+00:00,2013-07-08 23:33:57.218023+00:00,,Saint Arnold Brewing,USA,Texas,Houston,,http://www.saintarnold.com,"Saint Arnold Brewing Company, located in Houston, is Texas' Oldest Craft Brewery. Our goal is to brew world class beers and deliver them to our customers as fresh as possible making them the best beers in Texas. Our customers are beer lovers - people that appreciate great, full-flavored beers.  Our small crew of seventeen does everything at the brewery: brew the beer, filter the beer, keg the beer, bottle the beer, sell the beer and drink the beer. For us, this is a passion, not a job. We believe that this comes through in the beers we make. Our beers have soul.  ",29.8123,-95.467500000000001,interpolated,
1093,2013-07-08 23:33:57.251100+00:00,2013-07-08 23:33:57.262450+00:00,,Saint Louis Brewery / Schlafy Tap Room,USA,Missouri,Saint Louis,,http://www.schlafly.com/,,38.633000000000003,-90.209999999999994,rooftop,
1094,2013-07-08 23:33:57.290022+00:00,2013-07-08 23:33:57.340147+00:00,,Saint Somewhere Brewing Company,USA,Florida,Tarpon Springs,,http://www.saintsomewherebrewing.com/,"Saint Somewhere is a small batch brewery, located in Tarpon Springs, Florida. We specialize in traditionally brewed, hand crafted Belgian Style Ales. Our first offerings are... Saison Athene , a bottle conditioned Saison with a spicy and moderately hoppy profile true to the traditions of the farmhouse ales of Wallonia. Lectio Divina,  brewed in the spirit of the abbey ales of Belgium. Brewed with the same care and attention to the Art of Brewing that is practiced in the monastic breweries of Belgium. Pays du Soleil, brewed with palmetto berries and hibiscus should be out this fall!",28.1646,-82.771699999999996,rooftop,
1095,2013-07-08 23:33:57.366846+00:00,2013-07-08 23:33:57.388815+00:00,,Saku lletehas,EST,,Saku,,,,59.301400000000001,24.667899999999999,interpolated,
1096,2013-07-08 23:33:57.401873+00:00,2013-07-08 23:33:57.423967+00:00,,Salado Creek Brewing Company,USA,Texas,San Antonio,,,,29.424099999999999,-98.493600000000001,approximate,
1097,2013-07-08 23:33:57.465120+00:00,2013-07-08 23:33:57.469854+00:00,,Salopian Brewery,GBR,Shropshire,Shrewsbury,,,,52.706899999999997,-2.7869999999999999,interpolated,
1098,2013-07-08 23:33:57.488324+00:00,2013-07-08 23:33:57.498924+00:00,,Salt Lake Brewing - Squatters,USA,Utah,Salt Lake City,,,,40.762599999999999,-111.895,interpolated,
1099,2013-07-08 23:33:57.523741+00:00,2013-07-08 23:33:57.540188+00:00,,"Sam Choy's Breakfast, Lunch, Crab & Big Aloha Brewery",USA,Hawaii,Honolulu,,,,21.306899999999999,-157.858,approximate,
1100,2013-07-08 23:33:57.557807+00:00,2013-07-08 23:33:57.568340+00:00,,Samuel Smith Old Brewery (Tadcaster),GBR,North Yorkshire,Tadcaster,,,,53.883400000000002,-1.2625,geometric_center,
1101,2013-07-08 23:33:57.586884+00:00,2013-07-08 23:33:57.610809+00:00,,San Diego Brewing,USA,California,San Diego,,,,32.792200000000001,-117.099,rooftop,
1102,2013-07-08 23:33:57.647532+00:00,2013-07-08 23:33:57.667538+00:00,,San Marcos Brewery & Grill,USA,California,San Marcos,,,,33.134500000000003,-117.191,rooftop,
1103,2013-07-08 23:33:57.700404+00:00,2013-07-08 23:33:57.726819+00:00,,San Miguel Corporation,PHL,,Manila,,,,14.583299999999999,120.967,approximate,
1104,2013-07-08 23:33:57.739426+00:00,2013-07-08 23:33:57.749040+00:00,,Sand Creek Brewing Company,USA,Wisconsin,Black River Falls,,http://www.sandcreekbrewing.com/,,44.292900000000003,-90.851100000000002,interpolated,
1105,2013-07-08 23:33:57.769303+00:00,2013-07-08 23:33:57.803554+00:00,,SandLot Brewery at Coors Field,USA,Colorado,Denver,,,,39.755699999999997,-104.99299999999999,interpolated,
1106,2013-07-08 23:33:57.844582+00:00,2013-07-08 23:33:57.862372+00:00,,Sanford's Grub and Pub,USA,Wyoming,Sheridan,,,,44.800699999999999,-106.956,interpolated,
1107,2013-07-08 23:33:57.879606+00:00,2013-07-08 23:33:57.900713+00:00,,Santa Barbara Brewing,USA,California,Santa Barbara,,,,34.416600000000003,-119.696,rooftop,
1108,2013-07-08 23:33:57.923330+00:00,2013-07-08 23:33:57.962333+00:00,,Santa Cruz Brewing,USA,California,Santa Cruz,,,,36.9741,-122.03100000000001,approximate,
1109,2013-07-08 23:33:58.075740+00:00,2013-07-08 23:33:58.082816+00:00,,Santa Fe Brewing Company,USA,New Mexico,Santa Fe,,http://www.santafebrewing.com/,,35.596600000000002,-106.05200000000001,rooftop,
1110,2013-07-08 23:33:58.090682+00:00,2013-07-08 23:33:58.106785+00:00,,Santa Rosa Brewing,USA,California,Santa Rosa,,,,38.4405,-122.714,approximate,
1111,2013-07-08 23:33:58.131243+00:00,2013-07-08 23:33:58.146443+00:00,,Sapporo Breweries - Chuo,JPN,Kanto,Tokyo,,,,,,,
1112,2013-07-08 23:33:58.185739+00:00,2013-07-08 23:33:58.199832+00:00,,Sarah Hughes Brewery,GBR,West Midlands,Dudley,,,,52.543500000000002,-2.1156000000000001,approximate,
1113,2013-07-08 23:33:58.220145+00:00,2013-07-08 23:33:58.235404+00:00,,Saxer Brewing,USA,Oregon,Lake Oswego,,,,45.420699999999997,-122.67100000000001,approximate,
1114,2013-07-08 23:33:58.288962+00:00,2013-07-08 23:33:58.298789+00:00,,Scharer's Little Brewery,AUS,NSW,Picton,,,,-34.185499999999998,150.607,approximate,
1115,2013-07-08 23:33:58.336118+00:00,2013-07-08 23:33:58.362310+00:00,,Schlobrauerei Reckendorf,DEU,Bayern,Reckendorf,,,,50.022399999999998,10.83,rooftop,
1116,2013-07-08 23:33:58.386666+00:00,2013-07-08 23:33:58.410911+00:00,,Schloss Eggenberg,AUT,,Vorchdorf,,,,47.990400000000001,13.9238,rooftop,
1117,2013-07-08 23:33:58.441215+00:00,2013-07-08 23:33:58.446255+00:00,,Schlossbru,AUT,,Dornbirn,,,,47.409700000000001,9.7514000000000003,rooftop,
1118,2013-07-08 23:33:58.461296+00:00,2013-07-08 23:33:58.488667+00:00,,Schöfferhofer,DEU,Hessen,Frankfurt/Main,,http://www.schoefferhofer.de/,,,,,
1119,2013-07-08 23:33:58.507905+00:00,2013-07-08 23:33:58.523805+00:00,,Schooner Brewery,USA,Texas,Dallas,,,,32.802999999999997,-96.769900000000007,approximate,
1120,2013-07-08 23:33:58.547157+00:00,2013-07-08 23:33:58.567822+00:00,,Schooner's Grille & Brewery,USA,California,Antioch,,,,37.966900000000003,-121.783,interpolated,
1121,2013-07-08 23:33:58.623257+00:00,2013-07-08 23:33:58.660039+00:00,,Schussenrieder Erlebnisbrauerei,DEU,Baden-Wrttemberg,Bad Schussenried,,,,48.003999999999998,9.6584000000000003,rooftop,
1122,2013-07-08 23:33:58.690672+00:00,2013-07-08 23:33:58.706713+00:00,,Scotch Irish Brewing,CAN,Ontario,Carleton Place,,,,45.127899999999997,-76.129999999999995,interpolated,
1123,2013-07-08 23:33:58.734259+00:00,2013-07-08 23:33:58.748044+00:00,,Scottish & Newcastle Breweries,GBR,Northumberland,Newcastle-upon-Tyne,,,,40.891800000000003,-76.797499999999999,approximate,
1124,2013-07-08 23:33:58.772309+00:00,2013-07-08 23:33:58.782730+00:00,,Scottish & Newcastle PLC,GBR,Scotland,Edinburgh,,,,55.9465,-3.2484999999999999,interpolated,
1125,2013-07-08 23:33:58.808843+00:00,2013-07-08 23:33:58.833104+00:00,,Scuttlebutt Brewing,USA,Washington,Everett,,,,47.997500000000002,-122.214,interpolated,
1126,2013-07-08 23:33:58.850015+00:00,2013-07-08 23:33:58.900428+00:00,,Sea Dog Brewing Company,USA,Maine,Bangor,,http://www.seadogbrewing.com/,"Today, Sea Dog Brewing Company operates brew pubs in two locations. The Sea Dog in Topsham occupies a scenic spot on the Androscoggin River. The Bangor location overlooks the historic Penobscot River. Both locations serve a full menu of handcrafted ales and creative pub fare with a flair. Being authentic is important to us. Our beers are brewed in a traditional style using only the highest quality ingredients like imported English two-row malted barley and British top-fermenting yeast. Our English brewing style results in brews with a distinctive, refreshing taste and crisp finish unique to top-fermented beers.",44.797400000000003,-68.769999999999996,interpolated,
1127,2013-07-08 23:33:58.941590+00:00,2013-07-08 23:33:58.977997+00:00,,Seabright Brewery,USA,California,Santa Cruz,,,,36.967599999999997,-122.008,rooftop,
1128,2013-07-08 23:33:58.985481+00:00,2013-07-08 23:33:59.048749+00:00,,Second Street Brewery,USA,New Mexico,Santa Fe,,http://www.secondstreetbrewery.com/,,35.6631,-105.96599999999999,interpolated,
1129,2013-07-08 23:33:59.068331+00:00,2013-07-08 23:33:59.100702+00:00,,Selin's Grove Brewing Co.,USA,Pennsylvania,Selinsgrove,,http://www.selinsgrovebrewing.com/,,40.801000000000002,-76.861400000000003,rooftop,
1130,2013-07-08 23:33:59.156513+00:00,2013-07-08 23:33:59.200439+00:00,,Sequoia Brewing Conoabt,USA,California,Fresno,,http://www.sequoiabrewing.com/,,36.758200000000002,-119.80200000000001,rooftop,
1131,2013-07-08 23:33:59.218947+00:00,2013-07-08 23:33:59.227003+00:00,,Shaftebury Brewing,CAN,British Columbia,Delta,,,,49.148699999999998,-122.91200000000001,approximate,
1132,2013-07-08 23:33:59.257198+00:00,2013-07-08 23:33:59.267861+00:00,,Sharktooth Brewing,USA,Hawaii,Kahului,,,,20.8947,-156.47,approximate,
1133,2013-07-08 23:33:59.294812+00:00,2013-07-08 23:33:59.355103+00:00,,Shepherd Neame,GBR,Kent,Faversham,,,,51.316899999999997,0.8921,interpolated,
1134,2013-07-08 23:33:59.400849+00:00,2013-07-08 23:33:59.421778+00:00,,Sherlock's Home,USA,Minnesota,Minnetonka,,,,44.9133,-93.503299999999996,approximate,
1135,2013-07-08 23:33:59.435539+00:00,2013-07-08 23:33:59.482671+00:00,,Ship Inn Brewpub,USA,New Jersey,Milford,,,,40.568399999999997,-75.095399999999998,rooftop,
1136,2013-07-08 23:33:59.511986+00:00,2013-07-08 23:33:59.520854+00:00,,Shipwrecked Brew Pub,USA,Wisconsin,Egg Harbor,,,,45.049500000000002,-87.280199999999994,interpolated,
1137,2013-07-08 23:33:59.541505+00:00,2013-07-08 23:33:59.549351+00:00,,Shipyard Brewing - Portland,USA,Maine,Portland,,http://www.shipyard.com/,"Since 1994, Shipyard Brewing Company has been brewing fine quality products with a wide range of style profiles. We use only top quality ingredients and pride ourselves on the consistency and freshness of our products. All our beer is hand crafted from recipes developed by master brewer Alan Pugsley, one of the most influential people in the craft brewing movement in North America.  Shipyard is available in 35+ states around the country and markets for our freshly brewed, hand-crafted beers continue to expand.",43.661900000000003,-70.248900000000006,interpolated,
1138,2013-07-08 23:33:59.561717+00:00,2013-07-08 23:33:59.573261+00:00,,Shmaltz Brewing Company,USA,California,San Francisco,,http://www.shmaltz.com/,,37.774900000000002,-122.419,approximate,
1139,2013-07-08 23:33:59.590485+00:00,2013-07-08 23:33:59.606584+00:00,,Shmaltz Enterprises,USA,California,San Francisco,,,,37.748100000000001,-122.419,interpolated,
1140,2013-07-08 23:33:59.658018+00:00,2013-07-08 23:33:59.662112+00:00,,Short's Brewing Company,USA,Michigan,Bellaire,,http://www.shortsbrewing.com,"At SBC we want to share our passion for beer, good beer, and help you to enjoy the fruits of our labor. ",44.976300000000002,-85.210400000000007,rooftop,
1141,2013-07-08 23:33:59.699949+00:00,2013-07-08 23:33:59.719853+00:00,,Sierra Leone Brewery,SLE,Sierra Leone,Freetown,,http://www.slbrewery.com/,"Sierra Leone Brewery Limited's (SLBL) core values - respect, enjoyment and a passion for quality - help to define our corporate culture and working methods. They are fundamental to the way we do business today, they support our drive towards economic, environmental and social sustainability",8.4840999999999998,-13.2287,approximate,
1142,2013-07-08 23:33:59.757949+00:00,2013-07-08 23:33:59.777396+00:00,,Sierra Madre Brewing Co.,MEX,Nuevo Leon,Monterrey,,http://www.smbc.com.mx/,An interesting microbrewery -- brewpub -- that started brewing in 1998.,25.681100000000001,-100.363,interpolated,
1143,2013-07-08 23:33:59.791834+00:00,2013-07-08 23:33:59.809718+00:00,,Sierra Nevada Brewing Co.,USA,California,Chico,,http://www.sierranevada.com/,,39.724600000000002,-121.816,rooftop,
1144,2013-07-08 23:33:59.829984+00:00,2013-07-08 23:33:59.866276+00:00,,Siletz Roadhouse & Brewery,USA,Oregon,Siletz,,,,44.722000000000001,-123.91800000000001,interpolated,
1145,2013-07-08 23:33:59.880382+00:00,2013-07-08 23:33:59.911336+00:00,,Silver Gulch Brewing Company,USA,Alaska,Fox,,http://www.ptialaska.net/~gbrady/,"Silver Gulch Brewing and Bottling Co. has been in operation since February 1998 in the small mining community of Fox, Alaska, located about 10 miles north of Fairbanks on the Steese Highway. Silver Gulch Brewing grew from brewmaster Glenn Brady's home-brewing efforts in 5-gallon batches to its current capacity of 24-barrel (750 gallon) batches.",64.958299999999994,-147.62200000000001,rooftop,
1146,2013-07-08 23:33:59.949891+00:00,2013-07-08 23:33:59.967199+00:00,,Silverado Brewing,USA,California,Saint Helena,,,,38.524299999999997,-122.497,interpolated,
1147,2013-07-08 23:34:00.025185+00:00,2013-07-08 23:34:00.050999+00:00,,Simmerberg Brusttt und Taferne,DEU,Bayern,Simmerberg,,,,47.581400000000002,9.9191000000000003,approximate,
1148,2013-07-08 23:34:00.067873+00:00,2013-07-08 23:34:00.084320+00:00,,Sioux Falls Brewing,USA,South Dakota,Sioux Falls,,,,43.549999999999997,-96.700299999999999,approximate,
1149,2013-07-08 23:34:00.123796+00:00,2013-07-08 23:34:00.144707+00:00,,Six Rivers Brewery,USA,California,McKinleyville,,http://www.sixriversbrewery.com/,,40.949100000000001,-124.102,interpolated,
1150,2013-07-08 23:34:00.172096+00:00,2013-07-08 23:34:00.210385+00:00,,Sixpoint Craft Ales,USA,New York,Brooklyn,,http://www.sixpointcraftales.com/,,40.673999999999999,-74.011799999999994,rooftop,
1151,2013-07-08 23:34:00.220486+00:00,2013-07-08 23:34:00.267155+00:00,,Ska Brewing Company,USA,Colorado,Durango,,http://www.skabrewing.com/,,,,,
1152,2013-07-08 23:34:00.290505+00:00,2013-07-08 23:34:00.311324+00:00,,Skagit River Brewing,USA,Washington,Mount Vernon,,,,48.419199999999996,-122.33499999999999,rooftop,
1153,2013-07-08 23:34:00.341442+00:00,2013-07-08 23:34:00.366283+00:00,,Skol Breweries,IND,,Maharashtra,,,,18.879999999999999,72.939999999999998,approximate,
1154,2013-07-08 23:34:00.374927+00:00,2013-07-08 23:34:00.393329+00:00,,Slab City Brewing,USA,Wisconsin,Bonduel,,,,44.740299999999998,-88.444800000000001,approximate,
1155,2013-07-08 23:34:00.415431+00:00,2013-07-08 23:34:00.428863+00:00,,Sleeman Brewing & Malting,CAN,Ontario,Guelph,,,,43.487000000000002,-80.206800000000001,interpolated,
1156,2013-07-08 23:34:00.445769+00:00,2013-07-08 23:34:00.462206+00:00,,Sleeping Lady Brewing Company,USA,Alaska,Anchorage,,http://www.alaskabeers.com/,,61.2196,-149.89599999999999,interpolated,
1157,2013-07-08 23:34:00.479185+00:00,2013-07-08 23:34:00.499778+00:00,,Slottskllans Bryggeri,SWE,,Uppsala,,,,59.854399999999998,17.662700000000001,rooftop,
1158,2013-07-08 23:34:00.512991+00:00,2013-07-08 23:34:00.533571+00:00,,Sly Fox Brewhouse and Eatery - Phoenixville,USA,Pennsylvania,Phoenixville,,http://www.slyfoxbeer.com/index1.asp,"A family owned brewpub founded in 1995. A second location, in Royersford, PA, was opened in 2004 and includes a full production brewery as well as an accompanying restaurant. Head brewer is Brian O'Reilly, a multi-GABF Medal winner. Sly Fox packages its beers in cans, 22oz and 750ml bottles, but not in the standard 12oz-er. The pub is noted for its annual Bock Festival & Goat Race (winning goat's name goes on the year's MaiBock) and the IPA Project, a year-long program of single varietal beers culminating in an Imperial IPA using all those varietals, released at a day-long party every December when all the IPAs are on draught.",40.129800000000003,-75.549899999999994,rooftop,
1159,2013-07-08 23:34:00.576605+00:00,2013-07-08 23:34:00.604413+00:00,,Sly Fox Brewhouse and Eatery - Royersford,USA,Pennsylvania,Royersford,,http://www.slyfoxbeer.com/index1.asp,"A full production brewery and accompanying restaurant opened in 2004 by the owners of Sly Fox Brewhouse & Eatery in nearby Phoenixville. The 20bbl brewhouse packages a wide range of beers in 12oz cans, 22oz bottles and 750ml bottles. Pikeland Pils, a multiple GABF Gold Medal Winner, and O'Reilly's Stout, a nitro-poured, draught-only beer named after brewer Brian O'Reilly's grandfather are among its most popular beers, on and off premises, as are such Belgian-style delights as Incubus Tripel, Ichor Quadrupel, Saison Vos & Black Raspberry Reserve. Sly Fox is also noted for its Bock Beers (see listing for the Phoenixville pub for more details) and annual Christmas Ale.",40.194299999999998,-75.534000000000006,interpolated,
1160,2013-07-08 23:34:00.617961+00:00,2013-07-08 23:34:00.656001+00:00,,Smoky Mountain Brewing,USA,Tennessee,Knoxville,,,,35.965699999999998,-83.918099999999995,rooftop,
1161,2013-07-08 23:34:00.712675+00:00,2013-07-08 23:34:00.732757+00:00,,Smuttynose Brewing Co.,USA,New Hampshire,Portsmouth,,http://www.smuttynose.com/,"Smuttynose was founded in 1994 by the folks who started the Northampton and Portsmouth Breweries. Our beers - Shoals Pale Ale, Old Brown Dog, Portsmouth Lager, IPA, Robust Porter, The Big Beer Series & our seasonal specialties - are distributed throughout New England and the mid-Atlantic states.",43.032499999999999,-70.794799999999995,interpolated,
1162,2013-07-08 23:34:00.746644+00:00,2013-07-08 23:34:00.765267+00:00,,Snake River Brewing,USA,Wyoming,Jackson,,http://www.snakeriverbrewing.com,"from their site: At the Snake River Brewing Company, we think it's far easier to produce a million barrels of so-so beer than one barrel of great beer. So, here in Jackson Hole, we only produce about 5,000 barrels of award-winning beer per year. We operate a 15 barrel, steam fired brew house and hand craft our lagers and ales using several yeast strains along with hops and grains from the United States of America, British Isles and Europe. The SRB Brewery was also granted Organic certification in 2007 allowing us to create our first Organic Certified beer OB-1, an english style brown ale, which is fast becoming a favorite among our patrons.",43.476799999999997,-110.765,interpolated,
1163,2013-07-08 23:34:00.790351+00:00,2013-07-08 23:34:00.801089+00:00,,Snipes Mountain Microbrewery & Restaurant,USA,Washington,Sunnyside,,,,46.328400000000002,-120.008,rooftop,
1164,2013-07-08 23:34:00.820101+00:00,2013-07-08 23:34:00.873253+00:00,,Snowshoe Brewing - Sonora,USA,California,Sonora,,,,37.984099999999998,-120.38200000000001,approximate,
1165,2013-07-08 23:34:00.902588+00:00,2013-07-08 23:34:00.912186+00:00,,Sockeye,USA,Idaho,Boise,,,,43.632599999999996,-116.27500000000001,rooftop,
1166,2013-07-08 23:34:00.947217+00:00,2013-07-08 23:34:00.995463+00:00,,Socorro Springs Brewing,USA,New Mexico,Socorro,,,,34.070099999999996,-106.893,rooftop,
1167,2013-07-08 23:34:01.045991+00:00,2013-07-08 23:34:01.050481+00:00,,Sonoran Brewing Company,USA,Arizona,Scottsdale,,http://www.sonoranbrewing.com/,,33.726799999999997,-111.85299999999999,interpolated,
1168,2013-07-08 23:34:01.095076+00:00,2013-07-08 23:34:01.145716+00:00,,South Australian Brewing,AUS,South Australia,Adelaide,,,,-34.911099999999998,138.57499999999999,rooftop,
1169,2013-07-08 23:34:01.173428+00:00,2013-07-08 23:34:01.189132+00:00,,South County Brewing Co.,USA,Pennsylvania,Fawn Grove,,http://www.southcountybrewing.com/,,39.732300000000002,-76.449600000000004,interpolated,
1170,2013-07-08 23:34:01.219147+00:00,2013-07-08 23:34:01.223733+00:00,,South Shore Brewery,USA,Wisconsin,Ashland,,,,46.587200000000003,-90.892099999999999,rooftop,
1171,2013-07-08 23:34:01.239357+00:00,2013-07-08 23:34:01.283660+00:00,,Southampton Publick House,USA,New York,Southampton,,http://southamptonbrewery.com,"The word about the quality of our beer began to get around the metro New York region as soon as we turned on the spigots and started to serve it in our Southampton restaurant. Almost from day one, leading restaurants, pubs and taverns have requested our crafted brews for  their own patrons. Our Brewmaster, Phil Markowski  has personally directed the flow of our ales and lagers into the finest outlets. Our Mission is to offer a wide variety of specialty ales and lagers.  Our small batch brews range from classic farmhouse styles to traditional sessions beers to be enjoyed year-round.",40.890300000000003,-72.392700000000005,rooftop,
1172,2013-07-08 23:34:01.334455+00:00,2013-07-08 23:34:01.355688+00:00,,Southend Brewery and Smokehouse - Charleston,USA,South Carolina,Charleston,,,,32.778500000000001,-79.927300000000002,rooftop,
1173,2013-07-08 23:34:01.372534+00:00,2013-07-08 23:34:01.428721+00:00,,Southern Star Brewing Company,USA,Texas,Conroe,,http://www.southernstarbrewery.com/,,30.3489,-95.442700000000002,interpolated,
1174,2013-07-08 23:34:01.457145+00:00,2013-07-08 23:34:01.481013+00:00,,Southern Tier Brewing Co,USA,New York,Lakewood,,http://www.southerntierbrewing.com/,"Southern Tier Brewing Company was founded in 2004 by Phineas DeMink and Allen Yahn with the vision of bringing small batch brewing back to a region rich in brewing tradition. In 2003 Skip and Phin purchased the defunct Old Saddle Back Brewing Co. in Pittsfield, Massachusetts. All the equipment was removed and brought back to Lakewood, New York and set up at its new 10,000 square foot home, The Southern Tier Brewing Company. The Brewery began operations in February 2004 distributing regionally. By 2005 sales covered the majority of the New York State and the eastern half of Pennsylvania. In the beginning their two Flagship brands were a Pilsner and Mild Ale. Oh yeah they also brewed IPA! As it turned out the flagships were a flop and the IPA was a huge success. They next launched a line of seasonal beers which have gained great success. Since the beginning, Southern Tier has experienced steady growth, currently distributing to over 25% of the United States of America. Multiple expansions have been made to keep up with demand and the brewery continues to be innovative by producing new products.  Keep a look out for new products coming to stores near you.",42.1008,-79.335700000000003,geometric_center,
1175,2013-07-08 23:34:01.513570+00:00,2013-07-08 23:34:01.566294+00:00,,357,,,,,,,,,,
1176,2013-07-08 23:34:01.617336+00:00,2013-07-08 23:34:01.623085+00:00,,Spanish Peaks Brewing,USA,Montana,Polson,,http://www.blackdogales.com/,,47.695900000000002,-114.176,approximate,
1177,2013-07-08 23:34:01.631256+00:00,2013-07-08 23:34:01.648964+00:00,,Spaten-Franziskaner-Bräu,DEU,Bayern,München,,,,,,,
1178,2013-07-08 23:34:01.680380+00:00,2013-07-08 23:34:01.703179+00:00,,Speakeasy Ales and Lagers,USA,California,San Francisco,,,,37.738700000000001,-122.381,interpolated,
1179,2013-07-08 23:34:01.722269+00:00,2013-07-08 23:34:01.738179+00:00,,Spilker Ales,USA,Nebraska,Cortland,,,,40.505800000000001,-96.706999999999994,interpolated,
1180,2013-07-08 23:34:01.774599+00:00,2013-07-08 23:34:01.815279+00:00,,Spoetzl Brewery,USA,Texas,Shiner,,http://www.shiner.com,,29.425999999999998,-97.160700000000006,approximate,
1181,2013-07-08 23:34:01.852233+00:00,2013-07-08 23:34:01.869836+00:00,,Sports City Cafe & Brewery,USA,California,La Jolla,,,,33.857500000000002,-117.876,approximate,
1182,2013-07-08 23:34:01.877942+00:00,2013-07-08 23:34:01.887337+00:00,,Sprecher Brewing,USA,Wisconsin,Glendale,,http://www.sprecherbrewery.com/,,43.100000000000001,-87.919799999999995,rooftop,
1183,2013-07-08 23:34:01.919098+00:00,2013-07-08 23:34:01.934311+00:00,,Spring House Brewing Company,USA,Pennsylvania,Conestoga,,http://www.springhousebeer.com/,,39.952500000000001,-76.329499999999996,rooftop,
1184,2013-07-08 23:34:01.973180+00:00,2013-07-08 23:34:01.993088+00:00,,Springfield Brewing,USA,Missouri,Springfield,,,,37.207900000000002,-93.295500000000004,interpolated,
1185,2013-07-08 23:34:02.019999+00:00,2013-07-08 23:34:02.034155+00:00,,St John Brewers,USA,Virgin Islands,St. John,,http://www.stjohnbrewers.com/index.html,,18.3368,-64.728099999999998,approximate,
1186,2013-07-08 23:34:02.053311+00:00,2013-07-08 23:34:02.077512+00:00,,St Peter's Brewery,GBR,Suffolk,Bungay,,,,36.728200000000001,-76.583600000000004,approximate,
1187,2013-07-08 23:34:02.107901+00:00,2013-07-08 23:34:02.112763+00:00,,St. Austell Brewery,GBR,Cornwall,St. Austell,,http://www.staustellbrewery.co.uk/,,50.3416,-4.7882999999999996,interpolated,
1188,2013-07-08 23:34:02.128895+00:00,2013-07-08 23:34:02.140460+00:00,,St. Francis Abbey Brewery,IRL,,Kilkenny,,http://www.diageo.ie/Company/Brewing/KilKenny/CompanyBrewingKilkenny,,52.653799999999997,-7.2480000000000002,approximate,
1189,2013-07-08 23:34:02.174570+00:00,2013-07-08 23:34:02.182706+00:00,,St. GeorgenBru Modschiedler KG,DEU,Bayern,Buttenheim,,,,49.802,11.032400000000001,rooftop,
1190,2013-07-08 23:34:02.208925+00:00,2013-07-08 23:34:02.248652+00:00,,St. James's Gate Brewery,IRL,,Dublin,,http://www.guinness.com,,53.344099999999997,-6.2675000000000001,approximate,
1191,2013-07-08 23:34:02.261472+00:00,2013-07-08 23:34:02.300082+00:00,,St. Stan's Brewing Co.,USA,California,Modesto,,http://www.ststans.com/,,37.6417,-121.004,rooftop,
1192,2013-07-08 23:34:02.315653+00:00,2013-07-08 23:34:02.361946+00:00,,Staatliches Hofbräuhaus in München,DEU,Bayern,München,,,,,,,
1193,2013-07-08 23:34:02.372521+00:00,2013-07-08 23:34:02.382432+00:00,,Stadsbrouwerij De Hemel,NLD,,Nijmegen,,,,51.848599999999998,5.8639000000000001,interpolated,
